Date,State,District,Maximum Temp(Celsius),Maximum Temp Departure from Normal(Celsius),Minimum Temp(Celsius),Minimum Temp Departure from Normal(Celsius),24 Hours Rainfall (mm),Relative Humidity at 0830 hrs (%),Relative Humidity at 1730 hrs (%),Todays Sunset (IST),Tommorows Sunrise (IST),Moonset (IST),Moonrise (IST)
2018-06-26,Uttarakhand,Almora,34.0,,20.7,,,84.0,45.0,0 days 19:15:00.000000000,0 days 05:13:00.000000000,0 days 04:28:00.000000000,0 days 17:40:00.000000000
2018-06-26,Uttarakhand,Bageshwar,34.0,,20.7,,,84.0,45.0,0 days 19:15:00.000000000,0 days 05:13:00.000000000,0 days 04:28:00.000000000,0 days 17:40:00.000000000
2018-06-26,Uttarakhand,Chamoli,29.4,5.0,16.9,0.0,,77.0,91.0,0 days 19:18:00.000000000,0 days 05:11:00.000000000,0 days 04:27:00.000000000,0 days 17:41:00.000000000
2018-06-26,Uttarakhand,Champawat,27.3,,19.9,,,100.0,82.0,0 days 19:13:00.000000000,0 days 05:12:00.000000000,0 days 04:27:00.000000000,0 days 17:37:00.000000000
2018-06-26,Uttarakhand,Dehradun,31.299999999999997,4.0,21.35,3.0,,79.5,56.0,0 days 19:19:30.000000000,0 days 05:16:00.000000000,0 days 04:30:30.000000000,0 days 17:43:30.000000000
2018-06-26,Uttarakhand,Garhwal,,,23.7,,,79.0,,0 days 19:24:00.000000000,0 days 05:18:00.000000000,0 days 04:33:00.000000000,0 days 17:48:00.000000000
2018-06-26,Uttarakhand,Hardwar,,,23.7,,,79.0,,0 days 19:24:00.000000000,0 days 05:18:00.000000000,0 days 04:33:00.000000000,0 days 17:48:00.000000000
2018-06-26,Uttarakhand,Nainital,25.9,4.0,16.85,2.0,,91.0,68.5,0 days 19:19:30.000000000,0 days 05:16:00.000000000,0 days 04:30:30.000000000,0 days 17:43:30.000000000
2018-06-26,Uttarakhand,Pithoragarh,31.4,,18.6,,1.7,84.0,58.0,0 days 19:13:00.000000000,0 days 05:11:00.000000000,0 days 04:26:00.000000000,0 days 17:37:00.000000000
2018-06-26,Uttarakhand,Rudraprayag,29.4,5.0,16.9,0.0,,77.0,91.0,0 days 19:18:00.000000000,0 days 05:11:00.000000000,0 days 04:27:00.000000000,0 days 17:41:00.000000000
2018-06-26,Uttarakhand,Tehri Garhwal,27.0,,18.6,,,68.0,60.0,0 days 19:22:00.000000000,0 days 05:16:00.000000000,0 days 04:32:00.000000000,0 days 17:46:00.000000000
2018-06-26,Uttarakhand,Udham Singh Nagar,38.9,5.0,28.0,3.0,,71.0,43.0,0 days 19:15:00.000000000,0 days 05:16:00.000000000,0 days 04:30:00.000000000,0 days 17:40:00.000000000
2018-06-26,Uttarakhand,Uttarkashi,36.3,,21.6,,0.6,71.0,35.0,0 days 19:23:00.000000000,0 days 05:15:00.000000000,0 days 04:31:00.000000000,0 days 17:46:00.000000000
2018-06-26,West Bengal,Alipurduar,30.7,-1.0,26.1,1.0,1.0,87.0,85.0,0 days 18:28:00.000000000,0 days 04:41:00.000000000,0 days 03:11:00.000000000,0 days 16:53:00.000000000
2018-06-26,West Bengal,Bankura,27.3,-9.0,23.2,-3.0,80.1,97.0,95.0,0 days 18:31:00.000000000,0 days 04:58:00.000000000,0 days 03:26:00.000000000,0 days 16:58:00.000000000
2018-06-26,West Bengal,Barddhaman,28.05,-9.0,23.6,-3.0,50.15,92.0,89.0,0 days 18:32:00.000000000,0 days 04:57:30.000000000,0 days 03:26:00.000000000,0 days 16:58:30.000000000
2018-06-26,West Bengal,Birbhum,28.0,-6.0,24.2,-2.0,0.4,82.0,90.0,0 days 18:29:00.000000000,0 days 04:55:00.000000000,0 days 03:23:00.000000000,0 days 16:56:00.000000000
2018-06-26,West Bengal,Dakshin Dinajpur,31.8,-2.0,26.2,0.0,18.2,85.0,76.0,0 days 18:31:00.000000000,0 days 04:50:00.000000000,0 days 03:19:00.000000000,0 days 16:56:00.000000000
2018-06-26,West Bengal,Darjiling,19.8,0.0,15.5,2.0,22.0,98.0,98.0,0 days 18:35:00.000000000,0 days 04:45:00.000000000,0 days 03:15:00.000000000,0 days 16:59:00.000000000
2018-06-26,West Bengal,Haora,29.6,-3.0,24.1,-3.0,162.6,97.0,97.0,0 days 18:25:00.000000000,0 days 04:54:00.000000000,0 days 03:22:00.000000000,0 days 16:51:00.000000000
2018-06-26,West Bengal,Hugli,29.6,-3.0,24.1,-3.0,162.6,97.0,97.0,0 days 18:25:00.000000000,0 days 04:54:00.000000000,0 days 03:22:00.000000000,0 days 16:51:00.000000000
2018-06-26,West Bengal,Jalpaiguri,31.2,-1.0,25.6,1.0,6.7,93.0,76.0,0 days 18:32:00.000000000,0 days 04:44:00.000000000,0 days 03:14:00.000000000,0 days 16:56:00.000000000
2018-06-26,West Bengal,Koch Bihar,30.7,-1.0,26.1,1.0,1.0,87.0,85.0,0 days 18:28:00.000000000,0 days 04:41:00.000000000,0 days 03:11:00.000000000,0 days 16:53:00.000000000
2018-06-26,West Bengal,Kolkata,29.6,-3.0,24.1,-3.0,162.6,97.0,97.0,0 days 18:25:00.000000000,0 days 04:54:00.000000000,0 days 03:22:00.000000000,0 days 16:51:00.000000000
2018-06-26,West Bengal,Maldah,31.8,-2.0,26.2,0.0,18.2,85.0,76.0,0 days 18:31:00.000000000,0 days 04:50:00.000000000,0 days 03:19:00.000000000,0 days 16:56:00.000000000
2018-06-26,West Bengal,Murshidabad,34.6,1.0,25.2,-1.0,27.0,94.0,83.0,0 days 18:28:00.000000000,0 days 04:51:00.000000000,0 days 03:20:00.000000000,0 days 16:54:00.000000000
2018-06-26,West Bengal,Nadia,31.4,-3.0,25.2,1.0,22.6,83.0,97.0,0 days 18:26:00.000000000,0 days 04:52:00.000000000,0 days 03:20:00.000000000,0 days 16:52:00.000000000
2018-06-26,West Bengal,North 24 Parganas,29.6,-3.0,24.1,-3.0,162.6,97.0,97.0,0 days 18:25:00.000000000,0 days 04:54:00.000000000,0 days 03:22:00.000000000,0 days 16:51:00.000000000
2018-06-26,West Bengal,Pashchim Medinipur,28.0,-5.0,25.0,-1.0,31.4,97.0,97.0,0 days 18:28:00.000000000,0 days 04:59:00.000000000,0 days 03:26:00.000000000,0 days 16:55:00.000000000
2018-06-26,West Bengal,Purba Medinipur,29.9,-2.0,22.8,-4.0,108.8,100.0,98.0,0 days 18:25:00.000000000,0 days 04:58:00.000000000,0 days 03:25:00.000000000,0 days 16:52:00.000000000
2018-06-26,West Bengal,Puruliya,28.8,,24.0,,20.2,87.0,83.0,0 days 18:33:00.000000000,0 days 04:57:00.000000000,0 days 03:26:00.000000000,0 days 16:59:00.000000000
2018-06-26,West Bengal,South 24 Parganas,30.0,-2.0,23.0,-4.0,169.5,98.0,95.0,0 days 18:24:00.000000000,0 days 04:56:00.000000000,0 days 03:23:00.000000000,0 days 16:51:00.000000000
2018-06-26,West Bengal,Uttar Dinajpur,31.8,-2.0,26.2,0.0,18.2,85.0,76.0,0 days 18:31:00.000000000,0 days 04:50:00.000000000,0 days 03:19:00.000000000,0 days 16:56:00.000000000
